node_id,lat,lon
1240220556, 46.5134801, 6.6830324
268958685, 46.5632176, 6.6342053
615948119, 46.5213765, 6.6457725
313417017, 46.5148428, 6.6564197
568000944, 46.5244759, 6.6151359
599706447, 46.5374666, 6.6348971
20934829, 46.5406803, 6.5764971
35297496, 46.5072807, 6.6332219
4600422735, 46.5294882, 6.6485473
2316488216, 46.5472828, 6.6335276
574860915, 46.5283364, 6.6422428
659768876, 46.5323492, 6.6543205
582676533, 46.5489866, 6.6145857
5234497233, 46.5190612, 6.6403355
260928345, 46.5338875, 6.6202257
476466933, 46.5148513, 6.5596636
598986313, 46.5400449, 6.6123034
5273397335, 46.5240606, 6.6043243
253399327, 46.5376311, 6.623208
2296005543, 46.5359684, 6.6090204
5337890165, 46.5097549, 6.6509615
3782586363, 46.5311386, 6.6045674
1310693680, 46.5346429, 6.5458117
1184830506, 46.5764236, 6.6338735
505180, 46.5264603, 6.608774
565109286, 46.5280385, 6.6280728
355932577, 46.5281574, 6.6137
561463354, 46.5174697, 6.6279789
585125034, 46.5241928, 6.6360886
35296923, 46.525523, 6.6359714
269236713, 46.514975, 6.6919916
1921796134, 46.5181619, 6.572382
562948159, 46.5227785, 6.6362028
567927256, 46.5228517, 6.6339711
598571416, 46.5251696, 6.6289469
520693590, 46.5569871, 6.6865614
3349511283, 46.5542244, 6.6652076
760340243, 46.5283796, 6.6310651
1470131307, 46.5318465, 6.5887295
329723604, 46.486266, 6.7703215
599010274, 46.5363532, 6.6190099
1022383060, 46.5187523, 6.6629604
592078086, 46.5285229, 6.637305
268958727, 46.6060621, 6.652077
253399326, 46.5381106, 6.6228984
575127493, 46.5359644, 6.6201184
574705362, 46.5442265, 6.6455354
573250810, 46.5275881, 6.6339242
764671238, 46.5253074, 6.633854
3107538407, 46.5288195, 6.6753065
566751130, 46.5250893, 6.6272796
414225718, 46.5165715, 6.6863472
3090674103, 46.5214735, 6.6628271
4604923694, 46.5043894, 6.7112223
289481515, 46.5298074, 6.6752723
61102534, 46.5265631, 6.6455743
564664679, 46.5192935, 6.6348999
1244773584, 46.5223247, 6.6840951
310106312, 46.4956762, 6.7487069
282029463, 46.5100811, 6.6604547
471156287, 46.6010288, 6.6478256
1474544690, 46.4972445, 6.7423147
409220641, 46.5149242, 6.6645415
566347282, 46.5221499, 6.6388006
1921796137, 46.5181801, 6.5723518
1280119638, 46.5508917, 6.6813398
617031011, 46.5254221, 6.645637
659135377, 46.5289413, 6.6555355
3414093852, 46.5094252, 6.6467547
331237560, 46.5288846, 6.6110752
571229809, 46.5362997, 6.6348295
698409914, 46.5085849, 6.6541836
3111734121, 46.5206515, 6.6322888
571581396, 46.532709, 6.6679337
1041075420, 46.5136315, 6.6546584
320010782, 46.5138618, 6.6786743
582685570, 46.541102, 6.6234665
616720091, 46.5237606, 6.6454207
268958587, 46.5223225, 6.6602404
3355520454, 46.5575378, 6.6663767
574705373, 46.5443401, 6.6460339
5337071470, 46.5231405, 6.6264576
565051404, 46.5369483, 6.6492116
4838945365, 46.5139152, 6.6332893
583408415, 46.5291003, 6.6196787
289732627, 46.5231305, 6.6339837
3878914693, 46.5250834, 6.6498184
3958770081, 46.5130019, 6.6327355
253399331, 46.5353774, 6.6246174
594739728, 46.5211863, 6.6223212
641794294, 46.5239929, 6.6555425
3276627343, 46.5647003, 6.5649071
599196771, 46.5332077, 6.6177333
279860385, 46.5017707, 6.7153848
1057817302, 46.494718, 6.7499148
1057820474, 46.5147806, 6.6957918
2296716540, 46.5482054, 6.6136125
1474513579, 46.5632148, 6.5606847
1034331766, 46.506414, 6.6735463
566375441, 46.5231644, 6.632262
1645950350, 46.5243562, 6.6004154
4318584966, 46.5094006, 6.6635282
857558182, 46.5513632, 6.6815164
269248114, 46.5150757, 6.6252685
252684270, 46.5132587, 6.5443056
564226574, 46.5156191, 6.6440123
318531766, 46.5317803, 6.5888728
312441284, 46.5052609, 6.6409375
258755804, 46.5246421, 6.6282265
1056068609, 46.5081789, 6.6563542
414238564, 46.5270519, 6.6344217
4355981922, 46.5135785, 6.6830503
1025484792, 46.5192079, 6.6623098
4355873252, 46.5152695, 6.6895368
560978570, 46.5305221, 6.6580247
2316488230, 46.5473512, 6.6333869
333688252, 46.5970649, 6.5559668
1187038108, 46.5065102, 6.6458623
610330996, 46.5149665, 6.6321497
415272963, 46.5279193, 6.5714176
597811131, 46.5141511, 6.6352182
1565507096, 46.5101479, 6.6566265
504484798, 46.5384839, 6.6794247
364060435, 46.5283224, 6.5690327
2159235826, 46.5471062, 6.5823901
1153379054, 46.5505754, 6.6949204
300396211, 46.5290349, 6.5660237
281528978, 46.5075324, 6.6676802
564955487, 46.5218947, 6.6142609
599201147, 46.5320684, 6.618009
2296008915, 46.5247332, 6.5413204
617682010, 46.5260404, 6.6520412
3389008727, 46.541054, 6.6231344
309457748, 46.5455286, 6.6995799
313415594, 46.5207267, 6.6131379
2321769665, 46.5259975, 6.6250172
252983745, 46.5299897, 6.5892603
767127089, 46.5240099, 6.6330802
268960530, 46.6157621, 6.6594166
575175468, 46.5272862, 6.6261852
1444723322, 46.541719, 6.6088747
2261202889, 46.5177384, 6.6943509
504484805, 46.547189, 6.6887246
567137593, 46.5188231, 6.6082653
3366906514, 46.5184315, 6.6367406
254148039, 46.5174718, 6.5695556
252684213, 46.5143816, 6.5395375
280603, 46.5220796, 6.6121708
487097637, 46.5330813, 6.5768982
253204522, 46.5216289, 6.5729547
3110948977, 46.5216553, 6.6776358
4007578783, 46.5082343, 6.6300123
564661391, 46.5207587, 6.6327112
1124830107, 46.5193232, 6.6142165
3143676850, 46.5623836, 6.6867565
5280782158, 46.508331, 6.6887887
617682022, 46.5265119, 6.651079
662611320, 46.5309653, 6.6294545
694585389, 46.4879591, 6.7280375
1240220497, 46.5123703, 6.6776614
312430033, 46.5579377, 6.6815451
570300769, 46.5191196, 6.6361586
341359547, 46.5327694, 6.6455219
319404185, 46.5398471, 6.5688799
1434065604, 46.5432769, 6.6624221
276654495, 46.5085013, 6.6645547
598565673, 46.524409, 6.6299356
257179654, 46.5930164, 6.5670752
3276659242, 46.5822848, 6.5552173
4214015925, 46.5091723, 6.66543
567927277, 46.524239, 6.6345387
598564422, 46.5237094, 6.630487
1030114535, 46.5065608, 6.6428363
272832470, 46.5167772, 6.6094994
1433170959, 46.5095143, 6.6353056
1184833735, 46.5719163, 6.6332872
263833491, 46.5220842, 6.6408893
268958605, 46.5305787, 6.6581807
608629848, 46.53064, 6.6275336
409220687, 46.5216581, 6.6700897
1033295243, 46.5974635, 6.5544774
616680114, 46.5324193, 6.656652
312414911, 46.5078818, 6.6273763
3043330039, 46.5303449, 6.6192336
355932587, 46.5317229, 6.6110951
747102800, 46.5456011, 6.6413438
4465992257, 46.5317498, 6.5556473
3086292321, 46.5211703, 6.641589
60844905, 46.5443877, 6.6674621
330902464, 46.5166364, 6.6489062
1471342524, 46.5420432, 6.5679586
576983818, 46.5306665, 6.6187806
504050, 46.5368716, 6.5809047
1470131446, 46.5335604, 6.5845348
3827559327, 46.5399172, 6.594947
4601209222, 46.5284374, 6.6532416
4355981916, 46.5135065, 6.6842691
4601343497, 46.5174345, 6.629216
295050661, 46.5166807, 6.6193853
316531799, 46.518181, 6.6322265
1736619741, 46.5371277, 6.6916008
567927282, 46.5245827, 6.634258
568002665, 46.5218314, 6.6155522
3317439, 46.5507174, 6.5678926
1685205703, 46.5407023, 6.7041637
3076424430, 46.5204776, 6.6649608
564464316, 46.5129237, 6.6327946
504062, 46.5314149, 6.5727834
621160879, 46.5328076, 6.6604907
1186299928, 46.5068621, 6.6792177
2340266941, 46.5531306, 6.562742
20934853, 46.5174259, 6.6271751
574618811, 46.5177926, 6.6141989
1033552951, 46.5056825, 6.670996
567498751, 46.516751, 6.6110578
1262420431, 46.5490226, 6.6957983
253397723, 46.5504968, 6.624102
654104339, 46.53147, 6.6484329
1242523531, 46.5145589, 6.6733806
583408335, 46.5237524, 6.6227509
573250870, 46.5262747, 6.6358136
4355981961, 46.5140043, 6.683829
318531784, 46.5315101, 6.5747941
574618904, 46.5168242, 6.6188884
595258167, 46.5204347, 6.6243061
580022322, 46.5152003, 6.6203926
310134353, 46.4896208, 6.7653397
2072487555, 46.5565499, 6.6353851
500856263, 46.5238306, 6.6221943
331236107, 46.5306411, 6.5987631
3355520444, 46.5572033, 6.6670276
266117566, 46.5048373, 6.6890965
626540184, 46.539905, 6.6502862
1511515197, 46.5334679, 6.6460423
563021456, 46.5199474, 6.6416732
505246, 46.5569523, 6.5631327
3517000249, 46.5107047, 6.6326593
329139687, 46.5269066, 6.6287829
412473063, 46.5155706, 6.5353646
5340504025, 46.5124014, 6.658498
313700342, 46.5929654, 6.5595496
3076785039, 46.5220046, 6.6389572
597644358, 46.5155518, 6.6160824
1094605491, 46.5100832, 6.6641682
567931600, 46.5079586, 6.639693
583794017, 46.5054228, 6.6418715
567547856, 46.5158246, 6.6146568
310150557, 46.5659737, 6.5613727
582892609, 46.5406332, 6.612365
333740452, 46.5399543, 6.6018236
1907188387, 46.516836, 6.6110724
4357096328, 46.544601, 6.5716059
1642345996, 46.5294675, 6.5633328
1475388277, 46.5275065, 6.5733498
565051501, 46.5410576, 6.6563808
253267995, 46.512845, 6.5462947
626590285, 46.5420154, 6.6494468
312430056, 46.5452297, 6.6996106
581213765, 46.5208086, 6.6480501
595258103, 46.5198252, 6.6241505
575172302, 46.5336398, 6.6200418
649303051, 46.522398, 6.563835
595258385, 46.5175707, 6.6277964
2102829577, 46.5540016, 6.6345052
677515205, 46.5247045, 6.6267617
2549569543, 46.5104924, 6.6390204
570300791, 46.5194058, 6.6373514
582910446, 46.5306299, 6.6073907
4232965124, 46.5183245, 6.7012825
253403385, 46.5208874, 6.6264165
1396839799, 46.5665089, 6.6968109
314174074, 46.5187164, 6.6688266
1355111123, 46.5824662, 6.7410704
3692484494, 46.55231, 6.5742017
2799383576, 46.5333708, 6.5912183
1423332480, 46.5197446, 6.6305831
616222761, 46.5249459, 6.6497755
266862030, 46.5410055, 6.6514021
353465827, 46.5885082, 6.6448995
266860961, 46.5411547, 6.656208
63068817, 46.5320209, 6.6541328
575140097, 46.5348209, 6.6209417
1161370576, 46.5478327, 6.640423
1508589254, 46.5337154, 6.6470339
1033296233, 46.59739, 6.5544014
564882764, 46.5215823, 6.6389885
655194093, 46.5202723, 6.6768189
598199869, 46.526765, 6.6394067
1163558612, 46.5126653, 6.6555714
1832438431, 46.5379344, 6.6085744
283829665, 46.5335982, 6.5466803
617578147, 46.5261562, 6.6494375
1161490367, 46.5406961, 6.6674132
2261189538, 46.5177446, 6.6944026
384903449, 46.5554163, 6.666247
3641331528, 46.519904, 6.6804599
654115079, 46.5298024, 6.6524599
419006526, 46.5165456, 6.6029886
289481526, 46.5307409, 6.6773902
266837814, 46.5390609, 6.6343842
595258387, 46.5176083, 6.6276531
505238, 46.5528225, 6.5682128
563240531, 46.5228642, 6.6003956
580046879, 46.5266122, 6.6514541
268958682, 46.5626366, 6.634381
266636016, 46.5051929, 6.6880119
341343177, 46.5477214, 6.640401
564464276, 46.5069972, 6.6277219
570140141, 46.5182313, 6.6529333
310357532, 46.5344745, 6.6053393
269239629, 46.5137205, 6.6781498
659768885, 46.5326839, 6.654456
575127499, 46.5354873, 6.6206207
565051451, 46.5400099, 6.6521617
289479287, 46.5341734, 6.6708629
598880494, 46.5288196, 6.6167719
659768860, 46.5323433, 6.6539647
5477986165, 46.5582895, 6.6846082
614925778, 46.5159816, 6.646002
4232969414, 46.5177871, 6.6944858
659232502, 46.5310001, 6.6588444
504484789, 46.5305341, 6.675078
5325748286, 46.5164299, 6.5311887
1461925174, 46.5325082, 6.6328189
564464333, 46.5133683, 6.6335114
253088280, 46.5252461, 6.5379669
5280471183, 46.5117668, 6.6340691
63068609, 46.533006, 6.6495482
4601373012, 46.5200482, 6.6776443
626370998, 46.5402835, 6.6521843
561528294, 46.5171514, 6.6046666
2202938871, 46.5388106, 6.6959565
313713703, 46.5239886, 6.6230161
267491484, 46.5211107, 6.6154862
565109269, 46.5284486, 6.6272157
295490180, 46.5298273, 6.6276952
4308532804, 46.5114614, 6.6613961
4306318248, 46.5036353, 6.6864151
563829602, 46.5273944, 6.5731342
253045538, 46.5172419, 6.6026408
267496840, 46.5433, 6.56802
582665608, 46.5426557, 6.6227127
571534504, 46.5201725, 6.6585511
269236715, 46.5145047, 6.6910314
995682000, 46.5423186, 6.6280103
1187313078, 46.5015018, 6.6895996
63068746, 46.5304197, 6.6517523
1475318940, 46.5155719, 6.5350847
597643301, 46.515712, 6.6150396
416356060, 46.517458, 6.5694141
598199894, 46.5268367, 6.6399172
505225, 46.5525385, 6.5663573
257179647, 46.5928143, 6.5595608
315360687, 46.5388449, 6.6580985
599196913, 46.5336467, 6.6187306
312436227, 46.5277744, 6.6417218
330906576, 46.5247428, 6.6640672
567834737, 46.5141917, 6.6202254
337863170, 46.5238146, 6.6057706
1675048512, 46.5748872, 6.7293498
313148234, 46.5276625, 6.5736817
1162070181, 46.5444541, 6.6580353
575140147, 46.5393085, 6.6214725
1243650483, 46.5233323, 6.6770591
1259622701, 46.5459449, 6.6758755
312434375, 46.5258632, 6.6484112
1252927217, 46.5526649, 6.6635483
266635849, 46.5107926, 6.6917322
4465992260, 46.5317626, 6.5558304
414225773, 46.5147047, 6.6904852
3301398078, 46.5513466, 6.6205744
574618876, 46.5186213, 6.6162593
614925800, 46.5151637, 6.650808
575175463, 46.5270907, 6.6270104
580046883, 46.5267847, 6.6514103
505213, 46.5476735, 6.5686903
583408347, 46.5251439, 6.6207669
2629905923, 46.5238286, 6.5921603
476034375, 46.5951745, 6.5539295
267469262, 46.509183, 6.6654974
3042147519, 46.5556196, 6.6878172
598848628, 46.5262542, 6.6225026
1444350705, 46.5358982, 6.5809436
4230903414, 46.5949046, 6.5642342
4307239132, 46.536748, 6.609492
486028088, 46.4910181, 6.7142587
258755828, 46.528468, 6.6302793
299023376, 46.4997952, 6.6967391
4357116112, 46.540971, 6.5666461
416356040, 46.5181827, 6.5724901
1094631281, 46.5100024, 6.6643702
1033178427, 46.5102981, 6.6588338
4472748981, 46.5280993, 6.6161086
1444556631, 46.5362692, 6.5849747
598986241, 46.5390848, 6.6126268
1234086871, 46.5606593, 6.6352783
765712041, 46.5282751, 6.6372745
289732637, 46.5319239, 6.6284964
1056068597, 46.5073615, 6.6549845
565109320, 46.5324334, 6.6295357
575172248, 46.5313235, 6.6177622
252985777, 46.5233652, 6.5909039
260928356, 46.549387, 6.6150973
598562175, 46.5262598, 6.6343847
1262417514, 46.542725, 6.7017283
3672033554, 46.5605462, 6.6840875
1918768582, 46.5131686, 6.672475
570300739, 46.5182549, 6.6339331
575172262, 46.5316135, 6.6179436
1470131441, 46.5335559, 6.5843543
5339540877, 46.5310886, 6.6260703
564488625, 46.5403755, 6.6535499
580046873, 46.5266191, 6.6512657
60406084, 46.5400512, 6.5680233
312057882, 46.5235396, 6.5198805
4355873251, 46.5152638, 6.6882189
343722668, 46.5151858, 6.4998286
4355873280, 46.5164827, 6.6914021
575127530, 46.5372991, 6.6209566
1262394692, 46.5433245, 6.6822705
266197801, 46.5068925, 6.6790004
338467214, 46.5300825, 6.6035333
1261309996, 46.5214874, 6.6144952
391970216, 46.5187488, 6.6993306
998792648, 46.5230906, 6.6282303
4415975229, 46.5361789, 6.5490093
253414554, 46.5239665, 6.6334976
613122934, 46.5145641, 6.6440214
1252927338, 46.5569525, 6.663433
313153402, 46.5168032, 6.6257798
1921796119, 46.5181864, 6.5722292
563857958, 46.5232206, 6.6097484
409220688, 46.5220514, 6.6702757
387737586, 46.5219816, 6.6107963
589014697, 46.5278146, 6.6149079
329178442, 46.5266511, 6.6390815
598571349, 46.525246, 6.6288253
304577574, 46.514903, 6.61526
320010770, 46.5167069, 6.6909254
266381302, 46.5109526, 6.6371206
253267284, 46.521142, 6.6301835
565086161, 46.5257295, 6.6483673
561463342, 46.5166426, 6.6247913
649749347, 46.527327, 6.5826151
568000964, 46.5243955, 6.6161696
567834738, 46.5135454, 6.6211266
266860986, 46.5402366, 6.6558987
268247718, 46.5208275, 6.6479903
3276617831, 46.5514037, 6.56878
269236714, 46.5146531, 6.690949
1629894076, 46.5437943, 6.6325105
172280, 46.5057304, 6.6753933
575172250, 46.5316613, 6.6177231
334256974, 46.5106624, 6.6588554
3301053174, 46.5479495, 6.6285596
377063504, 46.5527343, 6.5676449
5340504001, 46.5156457, 6.6451611
582768588, 46.5208019, 6.6115395
3788043886, 46.5247415, 6.6348255
573250865, 46.526232, 6.6358385
599196773, 46.5333118, 6.6178478
1070966609, 46.4919535, 6.7124906
571613979, 46.5399587, 6.6775159
310357534, 46.5346184, 6.6053339
3076424647, 46.5213961, 6.6670217
1396839800, 46.5669006, 6.6979895
598641573, 46.5258941, 6.6173212
1243617170, 46.5184216, 6.6780121
659193147, 46.5313357, 6.6537715
266118846, 46.506446, 6.6497829
595272008, 46.5173202, 6.619356
266862035, 46.5414462, 6.6512205
626590297, 46.5431284, 6.6483588
385415850, 46.5515298, 6.6194924
1025716969, 46.5057998, 6.645283
583412236, 46.5261909, 6.6130713
1396951789, 46.548812, 6.6740001
641405490, 46.5262929, 6.6528621
617026850, 46.5239504, 6.6453941
677515198, 46.5245095, 6.6265589
252983761, 46.5268611, 6.583592
387434288, 46.5233851, 6.6262489
428423616, 46.542715, 6.6652049
4216059790, 46.5031149, 6.6871626
582622658, 46.5416135, 6.6368346
267469250, 46.5109486, 6.637206
1177288484, 46.5445065, 6.665018
574442303, 46.5168748, 6.6111585
1043748953, 46.5433151, 6.6636108
573250832, 46.528385, 6.6339907
269248115, 46.5150328, 6.6254708
598104365, 46.5226774, 6.6404996
567881520, 46.5114303, 6.6241687
3076461687, 46.5265748, 6.6515537
3301053190, 46.5485592, 6.6241664
337907748, 46.5161206, 6.6416065
20934824, 46.5403285, 6.5776072
649891013, 46.51513, 6.5604017
562948164, 46.5233865, 6.6360461
355932586, 46.5315976, 6.6110742
614839448, 46.5176799, 6.6439697
329698770, 46.4937681, 6.7512385
564683817, 46.5194841, 6.637836
253089614, 46.5366091, 6.5815978
269946530, 46.5097947, 6.6260818
1788265452, 46.5508685, 6.6288459
4216060757, 46.5020111, 6.6875274
31296481, 46.5617315, 6.5842464
3827559322, 46.5394473, 6.5962749
563240656, 46.5232823, 6.6082482
672939854, 46.522195, 6.6384213
629026885, 46.5385606, 6.6506141
766729204, 46.5128255, 6.6452447
562948178, 46.5260485, 6.636461
365365458, 46.6024933, 6.6490715
1184824074, 46.5766345, 6.6349851
1240220303, 46.5135079, 6.680494
3076793813, 46.5218256, 6.639948
3790284266, 46.5416377, 6.6289123
253089389, 46.5446026, 6.5889941
597814841, 46.5168435, 6.6364484
2799383577, 46.5334583, 6.5910876
35297480, 46.5165178, 6.6387076
571595154, 46.5343599, 6.6622128
2296799863, 46.5236194, 6.6249863
1244817329, 46.5270412, 6.672548
500856167, 46.5400125, 6.5773591
583408397, 46.5295606, 6.6161088
564308360, 46.5208425, 6.6132984
3672033562, 46.5614879, 6.6851058
3043330040, 46.5303711, 6.6192665
290328879, 46.5200667, 6.5796915
269328565, 46.5368399, 6.5910197
1057820882, 46.5129602, 6.7019248
1068483648, 46.5548061, 6.6349581
626540080, 46.5395783, 6.6500705
330908097, 46.5193697, 6.6605732
1102248337, 46.5228676, 6.6503049
2261189559, 46.5179556, 6.6941691
736459852, 46.531281, 6.6810965
599595266, 46.5333892, 6.6300144
678462356, 46.5130788, 6.6298944
5337890150, 46.5235019, 6.6156588
1474513546, 46.5527867, 6.5677805
253204759, 46.5222208, 6.5636114
561177084, 46.5238457, 6.6328005
2295337149, 46.5370941, 6.6082835
387737590, 46.5212288, 6.6130634
928175778, 46.521106, 6.584678
5337071477, 46.5238871, 6.6249731
1444351119, 46.5366282, 6.5823445
286688636, 46.5285197, 6.6316186
561595562, 46.5131262, 6.6358807
310138584, 46.5168799, 6.6913973
313153447, 46.519688, 6.6126402
272829897, 46.5183151, 6.5985988
256188274, 46.5236785, 6.6060068
649303070, 46.5230415, 6.5640376
1470131448, 46.5335662, 6.5844619
266197710, 46.5129944, 6.6766358
1474513524, 46.5519783, 6.5690542
415483141, 46.5498936, 6.5762903
318537745, 46.5168198, 6.6113003
568000961, 46.5246072, 6.6162158
1050101567, 46.5187447, 6.6782069
290348939, 46.487722, 6.7275625
4601334961, 46.5070739, 6.6340481
567544858, 46.5163377, 6.6129538
564308353, 46.5193399, 6.6097828
366732008, 46.575566, 6.735811
561509479, 46.5209258, 6.6264831
358092038, 46.5352695, 6.6077649
561528270, 46.5165385, 6.6040003
330908111, 46.519319, 6.6607409
580065603, 46.5301013, 6.6568875
3276661143, 46.5862333, 6.5546681
3102621423, 46.5362011, 6.5760592
1240220491, 46.5133876, 6.683671
260553943, 46.5284069, 6.6206955
419289435, 46.5089654, 6.6663733
253092113, 46.5275571, 6.5796413
2513143299, 46.529746, 6.6325947
567940438, 46.5172682, 6.6023913
567893124, 46.5089035, 6.6252449
1471206351, 46.5410689, 6.5742503
571621599, 46.5389368, 6.6684037
598562161, 46.5255092, 6.635216
260928342, 46.5357382, 6.6204149
2122533380, 46.5533261, 6.6286755
2316488261, 46.5475767, 6.6320092
265614505, 46.5032595, 6.687154
1022382741, 46.5191916, 6.6610716
1161372848, 46.5485344, 6.6408651
582921487, 46.527003, 6.607727
172276, 46.508916, 6.6670398
298009286, 46.5513069, 6.5787947
3301396501, 46.5425573, 6.6478196
581203369, 46.5180553, 6.6429055
571534758, 46.5220608, 6.6585976
1444146877, 46.5154415, 6.5356883
1828600340, 46.5575576, 6.661997
409220714, 46.5239201, 6.6702176
459466385, 46.5511503, 6.5996779
428511409, 46.5160767, 6.5327837
4599761169, 46.5215707, 6.6622528
1006214313, 46.514983, 6.4987879
5280782162, 46.5077905, 6.6884456
1000531194, 46.5232482, 6.6625943
3482751233, 46.5359381, 6.5873573
599010273, 46.5363287, 6.6189254
253398844, 46.5488305, 6.6260782
567881846, 46.5121343, 6.624463
520693566, 46.5481736, 6.6961791
4630509976, 46.5312316, 6.6026546
4307239127, 46.5342235, 6.6104436
2127654437, 46.5504832, 6.6255284
322749592, 46.5173191, 6.6026168
288435748, 46.5152201, 6.6566059
35297499, 46.5052459, 6.6412761
2667090013, 46.5239719, 6.5406625
1864278034, 46.5649485, 6.6923906
5340550521, 46.5197114, 6.6385392
565470506, 46.5184596, 6.6386089
1259947222, 46.5440871, 6.6720592
2316488148, 46.545291, 6.631754
3414157147, 46.5173591, 6.6397869
321544030, 46.5477334, 6.5814422
289734561, 46.5162421, 6.6449967
3301398141, 46.5589336, 6.6358829
574705371, 46.5436239, 6.6464886
568325770, 46.5239065, 6.6021951
4604984391, 46.5065595, 6.7089263
5331273177, 46.5212402, 6.6159458
1184824129, 46.578126, 6.6351478
1423972103, 46.5334132, 6.5803512
291353162, 46.5062261, 6.6372682
335592421, 46.5495681, 6.5684161
1425620750, 46.5310713, 6.5846732
602669471, 46.5328783, 6.6354494
352802698, 46.5302952, 6.5582308
626590123, 46.5394886, 6.6483888
5340504008, 46.5146499, 6.6512511
580046787, 46.5218791, 6.646515
3301053186, 46.548492, 6.6241093
2940544175, 46.5174977, 6.6281238
313705948, 46.5096516, 6.6650199
561463384, 46.5174521, 6.6290945
1162076519, 46.54452, 6.6576329
1240021261, 46.5099022, 6.6907538
581063026, 46.5052413, 6.6410862
2689466766, 46.5538958, 6.5783476
1485676770, 46.5277142, 6.5768577
641794332, 46.5247473, 6.6530363
253465687, 46.5146014, 6.6930748
575175466, 46.5267878, 6.6278847
476034365, 46.5950381, 6.5638224
319421743, 46.5337868, 6.5536749
565109340, 46.5326441, 6.6294798
3372099312, 46.5194621, 6.644047
574442299, 46.5167335, 6.6114328
288435656, 46.5173588, 6.6629629
387262438, 46.516468, 6.7020228
310281269, 46.5484891, 6.6730149
329723652, 46.4880527, 6.7719215
266381315, 46.5097493, 6.6513999
1262394521, 46.5418595, 6.6790198
1274111631, 46.5518432, 6.6328963
155023314, 46.5210234, 6.6435518
599680027, 46.5371257, 6.6350082
567497056, 46.5168725, 6.6093549
599269330, 46.5267253, 6.6225155
575177441, 46.541182, 6.6202713
617981259, 46.5239911, 6.6553209
3781928855, 46.5102642, 6.659089
3827559315, 46.539193, 6.5963444
700237427, 46.5226266, 6.6855031
329698766, 46.4938724, 6.7513037
599526351, 46.5288399, 6.6211821
1041075451, 46.5136136, 6.6544664
4212883639, 46.5233485, 6.6549784
575172284, 46.5280615, 6.6211329
4291317393, 46.5046387, 6.6781081
598464801, 46.5275621, 6.6390389
626590170, 46.5407997, 6.6493772
615589109, 46.5178365, 6.6465071
355933547, 46.5310816, 6.6059377
4465992255, 46.5316699, 6.5559556
616222787, 46.5254388, 6.6499502
5344892965, 46.5117712, 6.6294594
4355981933, 46.5136707, 6.6831945
599706488, 46.5384087, 6.6345865
4601360746, 46.5209391, 6.6352332
2295270172, 46.5143471, 6.6281973
395603363, 46.4953697, 6.7493599
673392339, 46.5257791, 6.6164154
565086123, 46.5212025, 6.6451831
561177343, 46.5223347, 6.6372093
253045536, 46.5175794, 6.6029087
252983783, 46.5232726, 6.5994028
5337969319, 46.5136721, 6.67975
1186300802, 46.5070425, 6.6783379
471126633, 46.6024343, 6.6490225
567170381, 46.5234422, 6.6190111
575140107, 46.5347292, 6.6217831
338467232, 46.5325929, 6.60317
1144637703, 46.5554043, 6.6660573
2799383552, 46.5321667, 6.5931136
575172245, 46.5314767, 6.6177036
318527020, 46.515951, 6.5410304
563657758, 46.5144926, 6.6520371
253448914, 46.5131734, 6.7010348
253088266, 46.5148202, 6.5413988
286051111, 46.5658479, 6.560203
269586770, 46.5119736, 6.6274545
1794183550, 46.5380886, 6.6064198
3355520446, 46.5575812, 6.6663356
564447972, 46.5081091, 6.6276855
290348937, 46.4878554, 6.7276708
280650, 46.5232344, 6.6312929
4279381499, 46.5265667, 6.6799895
582905216, 46.5316469, 6.6111193
1057819226, 46.5133762, 6.7016076
1408546728, 46.538932, 6.6344263
1687653914, 46.5647715, 6.6972278
274813553, 46.524689, 6.6163433
341366607, 46.5391937, 6.608198
857595179, 46.5474605, 6.6749497
258755855, 46.5261702, 6.6164613
567951312, 46.5093675, 6.6300114
1025717109, 46.5058748, 6.6442248
580023615, 46.5165787, 6.6243978
313416783, 46.5142173, 6.6541267
2295333664, 46.5381474, 6.6078888
768180059, 46.5504914, 6.5770807
1506867951, 46.4962245, 6.7475893
598571361, 46.5254248, 6.6288385
268958681, 46.5615484, 6.6344319
582983803, 46.5152253, 6.6261871
312436235, 46.5232153, 6.640987
562948471, 46.5342122, 6.648129
366998010, 46.5208569, 6.6331527
280657, 46.5270437, 6.627176
4600422739, 46.5286738, 6.6485267
4604997002, 46.5135848, 6.7014455
1001360372, 46.5208093, 6.663899
4355981963, 46.5140216, 6.6837227
459466382, 46.5571139, 6.6015406
268646675, 46.518285, 6.5728474
271295180, 46.5224321, 6.6420084
1043749000, 46.5441163, 6.6599487
1470158681, 46.5359566, 6.5810275
253303006, 46.5198158, 6.6323934
3414163169, 46.5192485, 6.6402608
362743949, 46.5158848, 6.6474698
253200393, 46.5545754, 6.5652816
580046966, 46.5303817, 6.6518095
1259622144, 46.5426754, 6.6807679
597819089, 46.5160955, 6.6381471
3301398146, 46.5591714, 6.635894
598716019, 46.5155044, 6.6529074
1033255638, 46.5121617, 6.6637104
598696913, 46.5228875, 6.5746157
3310996203, 46.5748747, 6.7291134
574705386, 46.5443199, 6.6458278
567498752, 46.5166375, 6.6115278
564163370, 46.5122953, 6.6392932
4415975209, 46.5369449, 6.5511125
4601360743, 46.5205899, 6.6320301
2300255635, 46.534649, 6.6026928
316734287, 46.526044, 6.5819178
